Date,County,State,fips,Confirmed,Deaths,New_Cases,New_Cases_Weekly
2020-01-26,Apache,Arizona,,0,0,0.0,
2020-01-27,Apache,Arizona,,0,0,0.0,
2020-01-28,Apache,Arizona,,0,0,0.0,
2020-01-29,Apache,Arizona,,0,0,0.0,
2020-01-30,Apache,Arizona,,0,0,0.0,
2020-01-31,Apache,Arizona,,0,0,0.0,
2020-02-01,Apache,Arizona,,0,0,0.0,0.0
2020-02-02,Apache,Arizona,,0,0,0.0,0.0
2020-02-03,Apache,Arizona,,0,0,0.0,0.0
2020-02-04,Apache,Arizona,,0,0,0.0,0.0
2020-02-05,Apache,Arizona,,0,0,0.0,0.0
2020-02-06,Apache,Arizona,,0,0,0.0,0.0
2020-02-07,Apache,Arizona,,0,0,0.0,0.0
2020-02-08,Apache,Arizona,,0,0,0.0,0.0
2020-02-09,Apache,Arizona,,0,0,0.0,0.0
2020-02-10,Apache,Arizona,,0,0,0.0,0.0
2020-02-11,Apache,Arizona,,0,0,0.0,0.0
2020-02-12,Apache,Arizona,,0,0,0.0,0.0
2020-02-13,Apache,Arizona,,0,0,0.0,0.0
2020-02-14,Apache,Arizona,,0,0,0.0,0.0
2020-02-15,Apache,Arizona,,0,0,0.0,0.0
2020-02-16,Apache,Arizona,,0,0,0.0,0.0
2020-02-17,Apache,Arizona,,0,0,0.0,0.0
2020-02-18,Apache,Arizona,,0,0,0.0,0.0
2020-02-19,Apache,Arizona,,0,0,0.0,0.0
2020-02-20,Apache,Arizona,,0,0,0.0,0.0
2020-02-21,Apache,Arizona,,0,0,0.0,0.0
2020-02-22,Apache,Arizona,,0,0,0.0,0.0
2020-02-23,Apache,Arizona,,0,0,0.0,0.0
2020-02-24,Apache,Arizona,,0,0,0.0,0.0
2020-02-25,Apache,Arizona,,0,0,0.0,0.0
2020-02-26,Apache,Arizona,,0,0,0.0,0.0
2020-02-27,Apache,Arizona,,0,0,0.0,0.0
2020-02-28,Apache,Arizona,,0,0,0.0,0.0
2020-02-29,Apache,Arizona,,0,0,0.0,0.0
2020-03-01,Apache,Arizona,,0,0,0.0,0.0
2020-03-02,Apache,Arizona,,0,0,0.0,0.0
2020-03-03,Apache,Arizona,,0,0,0.0,0.0
2020-03-04,Apache,Arizona,,0,0,0.0,0.0
2020-03-05,Apache,Arizona,,0,0,0.0,0.0
2020-03-06,Apache,Arizona,,0,0,0.0,0.0
2020-03-07,Apache,Arizona,,0,0,0.0,0.0
2020-03-08,Apache,Arizona,,0,0,0.0,0.0
2020-03-09,Apache,Arizona,,0,0,0.0,0.0
2020-03-10,Apache,Arizona,,0,0,0.0,0.0
2020-03-11,Apache,Arizona,,0,0,0.0,0.0
2020-03-12,Apache,Arizona,,0,0,0.0,0.0
2020-03-13,Apache,Arizona,,0,0,0.0,0.0
2020-03-14,Apache,Arizona,,0,0,0.0,0.0
2020-03-15,Apache,Arizona,,0,0,0.0,0.0
2020-03-16,Apache,Arizona,,0,0,0.0,0.0
2020-03-17,Apache,Arizona,,0,0,0.0,0.0
2020-03-18,Apache,Arizona,,0,0,0.0,0.0
2020-03-19,Apache,Arizona,,0,0,0.0,0.0
2020-03-20,Apache,Arizona,,0,0,0.0,0.0
2020-03-21,Apache,Arizona,4001.0,3,0,3.0,0.42857142857142855
2020-03-22,Apache,Arizona,4001.0,3,0,0.0,0.42857142857142855
2020-03-23,Apache,Arizona,4001.0,4,0,1.0,0.5714285714285714
2020-03-24,Apache,Arizona,4001.0,4,0,0.0,0.5714285714285714
2020-03-25,Apache,Arizona,4001.0,7,0,3.0,1.0
2020-03-26,Apache,Arizona,4001.0,9,0,2.0,1.2857142857142858
2020-03-27,Apache,Arizona,4001.0,11,0,2.0,1.5714285714285714
2020-03-28,Apache,Arizona,4001.0,13,0,2.0,1.4285714285714286
2020-03-29,Apache,Arizona,4001.0,13,0,0.0,1.4285714285714286
2020-03-30,Apache,Arizona,4001.0,17,0,4.0,1.8571428571428572
2020-03-31,Apache,Arizona,4001.0,16,0,0.0,1.8571428571428572
2020-04-01,Apache,Arizona,4001.0,17,0,1.0,1.5714285714285714
2020-04-02,Apache,Arizona,4001.0,19,0,2.0,1.5714285714285714
2020-04-03,Apache,Arizona,4001.0,17,0,0.0,1.2857142857142858
2020-04-04,Apache,Arizona,4001.0,20,0,3.0,1.4285714285714286
2020-04-05,Apache,Arizona,4001.0,23,0,3.0,1.8571428571428572
2020-04-06,Apache,Arizona,4001.0,25,0,2.0,1.5714285714285714
2020-04-07,Apache,Arizona,4001.0,28,0,3.0,2.0
2020-04-08,Apache,Arizona,4001.0,34,3,6.0,2.7142857142857144
2020-04-09,Apache,Arizona,4001.0,52,3,18.0,5.0
2020-04-10,Apache,Arizona,4001.0,55,3,3.0,5.428571428571429
2020-04-11,Apache,Arizona,4001.0,66,3,11.0,6.571428571428571
2020-04-12,Apache,Arizona,4001.0,72,3,6.0,7.0
2020-04-13,Apache,Arizona,4001.0,89,3,17.0,9.142857142857142
2020-04-14,Apache,Arizona,4001.0,97,4,8.0,9.857142857142858
2020-04-15,Apache,Arizona,4001.0,110,4,13.0,10.857142857142858
2020-04-16,Apache,Arizona,4001.0,118,4,8.0,9.428571428571429
2020-04-17,Apache,Arizona,4001.0,141,4,23.0,12.285714285714286
2020-04-18,Apache,Arizona,4001.0,169,4,28.0,14.714285714285714
2020-04-19,Apache,Arizona,4001.0,178,4,9.0,15.142857142857142
2020-04-20,Apache,Arizona,4001.0,202,4,24.0,16.142857142857142
2020-04-21,Apache,Arizona,4001.0,226,5,24.0,18.428571428571427
2020-04-22,Apache,Arizona,4001.0,235,5,9.0,17.857142857142858
2020-04-23,Apache,Arizona,4001.0,268,5,33.0,21.428571428571427
2020-04-24,Apache,Arizona,4001.0,296,5,28.0,22.142857142857142
2020-04-25,Apache,Arizona,4001.0,314,5,18.0,20.714285714285715
2020-04-26,Apache,Arizona,4001.0,336,5,22.0,22.571428571428573
2020-04-27,Apache,Arizona,4001.0,362,5,26.0,22.857142857142858
2020-04-28,Apache,Arizona,4001.0,380,5,18.0,22.0
2020-04-29,Apache,Arizona,4001.0,392,5,12.0,22.428571428571427
2020-04-30,Apache,Arizona,4001.0,449,6,57.0,25.857142857142858
2020-05-01,Apache,Arizona,4001.0,478,6,29.0,26.0
2020-05-02,Apache,Arizona,4001.0,507,6,29.0,27.571428571428573
2020-05-03,Apache,Arizona,4001.0,526,6,19.0,27.142857142857142
2020-05-04,Apache,Arizona,4001.0,549,6,23.0,26.714285714285715
2020-05-05,Apache,Arizona,4001.0,576,7,27.0,28.0
2020-05-06,Apache,Arizona,4001.0,612,7,36.0,31.428571428571427
2020-05-07,Apache,Arizona,4001.0,630,7,18.0,25.857142857142858
2020-05-08,Apache,Arizona,4001.0,671,10,41.0,27.571428571428573
2020-05-09,Apache,Arizona,4001.0,710,10,39.0,29.0
2020-05-10,Apache,Arizona,4001.0,716,10,6.0,27.142857142857142
2020-05-11,Apache,Arizona,4001.0,727,10,11.0,25.428571428571427
2020-05-12,Apache,Arizona,4001.0,744,11,17.0,24.0
2020-01-26,Cochise,Arizona,,0,0,0.0,
2020-01-27,Cochise,Arizona,,0,0,0.0,
2020-01-28,Cochise,Arizona,,0,0,0.0,
2020-01-29,Cochise,Arizona,,0,0,0.0,
2020-01-30,Cochise,Arizona,,0,0,0.0,
2020-01-31,Cochise,Arizona,,0,0,0.0,
2020-02-01,Cochise,Arizona,,0,0,0.0,0.0
2020-02-02,Cochise,Arizona,,0,0,0.0,0.0
2020-02-03,Cochise,Arizona,,0,0,0.0,0.0
2020-02-04,Cochise,Arizona,,0,0,0.0,0.0
2020-02-05,Cochise,Arizona,,0,0,0.0,0.0
2020-02-06,Cochise,Arizona,,0,0,0.0,0.0
2020-02-07,Cochise,Arizona,,0,0,0.0,0.0
2020-02-08,Cochise,Arizona,,0,0,0.0,0.0
2020-02-09,Cochise,Arizona,,0,0,0.0,0.0
2020-02-10,Cochise,Arizona,,0,0,0.0,0.0
2020-02-11,Cochise,Arizona,,0,0,0.0,0.0
2020-02-12,Cochise,Arizona,,0,0,0.0,0.0
2020-02-13,Cochise,Arizona,,0,0,0.0,0.0
2020-02-14,Cochise,Arizona,,0,0,0.0,0.0
2020-02-15,Cochise,Arizona,,0,0,0.0,0.0
2020-02-16,Cochise,Arizona,,0,0,0.0,0.0
2020-02-17,Cochise,Arizona,,0,0,0.0,0.0
2020-02-18,Cochise,Arizona,,0,0,0.0,0.0
2020-02-19,Cochise,Arizona,,0,0,0.0,0.0
2020-02-20,Cochise,Arizona,,0,0,0.0,0.0
2020-02-21,Cochise,Arizona,,0,0,0.0,0.0
2020-02-22,Cochise,Arizona,,0,0,0.0,0.0
2020-02-23,Cochise,Arizona,,0,0,0.0,0.0
2020-02-24,Cochise,Arizona,,0,0,0.0,0.0
2020-02-25,Cochise,Arizona,,0,0,0.0,0.0
2020-02-26,Cochise,Arizona,,0,0,0.0,0.0
2020-02-27,Cochise,Arizona,,0,0,0.0,0.0
2020-02-28,Cochise,Arizona,,0,0,0.0,0.0
2020-02-29,Cochise,Arizona,,0,0,0.0,0.0
2020-03-01,Cochise,Arizona,,0,0,0.0,0.0
2020-03-02,Cochise,Arizona,,0,0,0.0,0.0
2020-03-03,Cochise,Arizona,,0,0,0.0,0.0
2020-03-04,Cochise,Arizona,,0,0,0.0,0.0
2020-03-05,Cochise,Arizona,,0,0,0.0,0.0
2020-03-06,Cochise,Arizona,,0,0,0.0,0.0
2020-03-07,Cochise,Arizona,,0,0,0.0,0.0
2020-03-08,Cochise,Arizona,,0,0,0.0,0.0
2020-03-09,Cochise,Arizona,,0,0,0.0,0.0
2020-03-10,Cochise,Arizona,,0,0,0.0,0.0
2020-03-11,Cochise,Arizona,,0,0,0.0,0.0
2020-03-12,Cochise,Arizona,,0,0,0.0,0.0
2020-03-13,Cochise,Arizona,,0,0,0.0,0.0
2020-03-14,Cochise,Arizona,,0,0,0.0,0.0
2020-03-15,Cochise,Arizona,,0,0,0.0,0.0
2020-03-16,Cochise,Arizona,,0,0,0.0,0.0
2020-03-17,Cochise,Arizona,,0,0,0.0,0.0
2020-03-18,Cochise,Arizona,,0,0,0.0,0.0
2020-03-19,Cochise,Arizona,,0,0,0.0,0.0
2020-03-20,Cochise,Arizona,,0,0,0.0,0.0
2020-03-21,Cochise,Arizona,4003.0,1,0,1.0,0.14285714285714285
2020-03-22,Cochise,Arizona,4003.0,1,0,0.0,0.14285714285714285
2020-03-23,Cochise,Arizona,4003.0,1,0,0.0,0.14285714285714285
2020-03-24,Cochise,Arizona,4003.0,1,0,0.0,0.14285714285714285
2020-03-25,Cochise,Arizona,4003.0,1,0,0.0,0.14285714285714285
2020-03-26,Cochise,Arizona,4003.0,2,0,1.0,0.2857142857142857
2020-03-27,Cochise,Arizona,4003.0,2,0,0.0,0.2857142857142857
2020-03-28,Cochise,Arizona,4003.0,3,0,1.0,0.2857142857142857
2020-03-29,Cochise,Arizona,4003.0,3,0,0.0,0.2857142857142857
2020-03-30,Cochise,Arizona,4003.0,4,0,1.0,0.42857142857142855
2020-03-31,Cochise,Arizona,4003.0,4,0,0.0,0.42857142857142855
2020-04-01,Cochise,Arizona,4003.0,4,0,0.0,0.42857142857142855
2020-04-02,Cochise,Arizona,4003.0,4,0,0.0,0.2857142857142857
2020-04-03,Cochise,Arizona,4003.0,5,0,1.0,0.42857142857142855
2020-04-04,Cochise,Arizona,4003.0,7,0,2.0,0.5714285714285714
2020-04-05,Cochise,Arizona,4003.0,8,0,1.0,0.7142857142857143
2020-04-06,Cochise,Arizona,4003.0,9,0,1.0,0.7142857142857143
2020-04-07,Cochise,Arizona,4003.0,9,0,0.0,0.7142857142857143
2020-04-08,Cochise,Arizona,4003.0,9,0,0.0,0.7142857142857143
2020-04-09,Cochise,Arizona,4003.0,11,0,2.0,1.0
2020-04-10,Cochise,Arizona,4003.0,11,0,0.0,0.8571428571428571
2020-04-11,Cochise,Arizona,4003.0,13,0,2.0,0.8571428571428571
2020-04-12,Cochise,Arizona,4003.0,15,0,2.0,1.0
2020-04-13,Cochise,Arizona,4003.0,16,0,1.0,1.0
2020-04-14,Cochise,Arizona,4003.0,15,0,0.0,1.0
2020-04-15,Cochise,Arizona,4003.0,15,0,0.0,1.0
2020-04-16,Cochise,Arizona,4003.0,18,0,3.0,1.1428571428571428
2020-04-17,Cochise,Arizona,4003.0,20,0,2.0,1.4285714285714286
2020-04-18,Cochise,Arizona,4003.0,22,0,2.0,1.4285714285714286
2020-04-19,Cochise,Arizona,4003.0,24,0,2.0,1.4285714285714286
2020-04-20,Cochise,Arizona,4003.0,28,0,4.0,1.8571428571428572
2020-04-21,Cochise,Arizona,4003.0,29,0,1.0,2.0
2020-04-22,Cochise,Arizona,4003.0,31,0,2.0,2.2857142857142856
2020-04-23,Cochise,Arizona,4003.0,31,0,0.0,1.8571428571428572
2020-04-24,Cochise,Arizona,4003.0,34,0,3.0,2.0
2020-04-25,Cochise,Arizona,4003.0,36,0,2.0,2.0
2020-04-26,Cochise,Arizona,4003.0,36,0,0.0,1.7142857142857142
2020-04-27,Cochise,Arizona,4003.0,36,0,0.0,1.1428571428571428
2020-04-28,Cochise,Arizona,4003.0,37,0,1.0,1.1428571428571428
2020-04-29,Cochise,Arizona,4003.0,38,0,1.0,1.0
2020-04-30,Cochise,Arizona,4003.0,39,0,1.0,1.1428571428571428
2020-05-01,Cochise,Arizona,4003.0,39,0,0.0,0.7142857142857143
2020-05-02,Cochise,Arizona,4003.0,39,0,0.0,0.42857142857142855
2020-05-03,Cochise,Arizona,4003.0,39,0,0.0,0.42857142857142855
2020-05-04,Cochise,Arizona,4003.0,39,0,0.0,0.42857142857142855
2020-05-05,Cochise,Arizona,4003.0,39,0,0.0,0.2857142857142857
2020-05-06,Cochise,Arizona,4003.0,40,0,1.0,0.2857142857142857
2020-05-07,Cochise,Arizona,4003.0,40,0,0.0,0.14285714285714285
2020-05-08,Cochise,Arizona,4003.0,41,1,1.0,0.2857142857142857
2020-05-09,Cochise,Arizona,4003.0,41,1,0.0,0.2857142857142857
2020-05-10,Cochise,Arizona,4003.0,41,1,0.0,0.2857142857142857
2020-05-11,Cochise,Arizona,4003.0,42,1,1.0,0.42857142857142855
2020-05-12,Cochise,Arizona,4003.0,43,1,1.0,0.5714285714285714
2020-01-26,Coconino,Arizona,,0,0,0.0,
2020-01-27,Coconino,Arizona,,0,0,0.0,
2020-01-28,Coconino,Arizona,,0,0,0.0,
2020-01-29,Coconino,Arizona,,0,0,0.0,
2020-01-30,Coconino,Arizona,,0,0,0.0,
2020-01-31,Coconino,Arizona,,0,0,0.0,
2020-02-01,Coconino,Arizona,,0,0,0.0,0.0
2020-02-02,Coconino,Arizona,,0,0,0.0,0.0
2020-02-03,Coconino,Arizona,,0,0,0.0,0.0
2020-02-04,Coconino,Arizona,,0,0,0.0,0.0
2020-02-05,Coconino,Arizona,,0,0,0.0,0.0
2020-02-06,Coconino,Arizona,,0,0,0.0,0.0
2020-02-07,Coconino,Arizona,,0,0,0.0,0.0
2020-02-08,Coconino,Arizona,,0,0,0.0,0.0
2020-02-09,Coconino,Arizona,,0,0,0.0,0.0
2020-02-10,Coconino,Arizona,,0,0,0.0,0.0
2020-02-11,Coconino,Arizona,,0,0,0.0,0.0
2020-02-12,Coconino,Arizona,,0,0,0.0,0.0
2020-02-13,Coconino,Arizona,,0,0,0.0,0.0
2020-02-14,Coconino,Arizona,,0,0,0.0,0.0
2020-02-15,Coconino,Arizona,,0,0,0.0,0.0
2020-02-16,Coconino,Arizona,,0,0,0.0,0.0
2020-02-17,Coconino,Arizona,,0,0,0.0,0.0
2020-02-18,Coconino,Arizona,,0,0,0.0,0.0
2020-02-19,Coconino,Arizona,,0,0,0.0,0.0
2020-02-20,Coconino,Arizona,,0,0,0.0,0.0
2020-02-21,Coconino,Arizona,,0,0,0.0,0.0
2020-02-22,Coconino,Arizona,,0,0,0.0,0.0
2020-02-23,Coconino,Arizona,,0,0,0.0,0.0
2020-02-24,Coconino,Arizona,,0,0,0.0,0.0
2020-02-25,Coconino,Arizona,,0,0,0.0,0.0
2020-02-26,Coconino,Arizona,,0,0,0.0,0.0
2020-02-27,Coconino,Arizona,,0,0,0.0,0.0
2020-02-28,Coconino,Arizona,,0,0,0.0,0.0
2020-02-29,Coconino,Arizona,,0,0,0.0,0.0
2020-03-01,Coconino,Arizona,,0,0,0.0,0.0
2020-03-02,Coconino,Arizona,,0,0,0.0,0.0
2020-03-03,Coconino,Arizona,,0,0,0.0,0.0
2020-03-04,Coconino,Arizona,,0,0,0.0,0.0
2020-03-05,Coconino,Arizona,,0,0,0.0,0.0
2020-03-06,Coconino,Arizona,,0,0,0.0,0.0
2020-03-07,Coconino,Arizona,,0,0,0.0,0.0
2020-03-08,Coconino,Arizona,,0,0,0.0,0.0
2020-03-09,Coconino,Arizona,,0,0,0.0,0.0
2020-03-10,Coconino,Arizona,,0,0,0.0,0.0
2020-03-11,Coconino,Arizona,,0,0,0.0,0.0
2020-03-12,Coconino,Arizona,,0,0,0.0,0.0
2020-03-13,Coconino,Arizona,,0,0,0.0,0.0
2020-03-14,Coconino,Arizona,,0,0,0.0,0.0
2020-03-15,Coconino,Arizona,,0,0,0.0,0.0
2020-03-16,Coconino,Arizona,,0,0,0.0,0.0
2020-03-17,Coconino,Arizona,,0,0,0.0,0.0
2020-03-18,Coconino,Arizona,4005.0,1,0,1.0,0.14285714285714285
2020-03-19,Coconino,Arizona,4005.0,2,0,1.0,0.2857142857142857
2020-03-20,Coconino,Arizona,4005.0,11,0,9.0,1.5714285714285714
2020-03-21,Coconino,Arizona,4005.0,11,0,0.0,1.5714285714285714
2020-03-22,Coconino,Arizona,4005.0,15,0,4.0,2.142857142857143
2020-03-23,Coconino,Arizona,4005.0,17,0,2.0,2.4285714285714284
2020-03-24,Coconino,Arizona,4005.0,18,1,1.0,2.5714285714285716
2020-03-25,Coconino,Arizona,4005.0,23,1,5.0,3.142857142857143
2020-03-26,Coconino,Arizona,4005.0,28,2,5.0,3.7142857142857144
2020-03-27,Coconino,Arizona,4005.0,41,2,13.0,4.285714285714286
2020-03-28,Coconino,Arizona,4005.0,56,2,15.0,6.428571428571429
2020-03-29,Coconino,Arizona,4005.0,68,2,12.0,7.571428571428571
2020-03-30,Coconino,Arizona,4005.0,73,3,5.0,8.0
2020-03-31,Coconino,Arizona,4005.0,81,3,8.0,9.0
2020-04-01,Coconino,Arizona,4005.0,85,3,4.0,8.857142857142858
2020-04-02,Coconino,Arizona,4005.0,116,8,31.0,12.571428571428571
2020-04-03,Coconino,Arizona,4005.0,126,8,10.0,12.142857142857142
2020-04-04,Coconino,Arizona,4005.0,147,10,21.0,13.0
2020-04-05,Coconino,Arizona,4005.0,155,10,8.0,12.428571428571429
2020-04-06,Coconino,Arizona,4005.0,167,10,12.0,13.428571428571429
2020-04-07,Coconino,Arizona,4005.0,179,14,12.0,14.0
2020-04-08,Coconino,Arizona,4005.0,186,14,7.0,14.428571428571429
2020-04-09,Coconino,Arizona,4005.0,210,15,24.0,13.428571428571429
2020-04-10,Coconino,Arizona,4005.0,214,15,4.0,12.571428571428571
2020-04-11,Coconino,Arizona,4005.0,238,15,24.0,13.0
2020-04-12,Coconino,Arizona,4005.0,243,21,5.0,12.571428571428571
2020-04-13,Coconino,Arizona,4005.0,253,21,10.0,12.285714285714286
2020-04-14,Coconino,Arizona,4005.0,270,22,17.0,13.0
2020-04-15,Coconino,Arizona,4005.0,266,24,0.0,12.0
2020-04-16,Coconino,Arizona,4005.0,299,26,33.0,13.285714285714286
2020-04-17,Coconino,Arizona,4005.0,304,29,5.0,13.428571428571429
2020-04-18,Coconino,Arizona,4005.0,314,29,10.0,11.428571428571429
2020-04-19,Coconino,Arizona,4005.0,333,30,19.0,13.428571428571429
2020-04-20,Coconino,Arizona,4005.0,337,30,4.0,12.571428571428571
2020-04-21,Coconino,Arizona,4005.0,342,35,5.0,10.857142857142858
2020-04-22,Coconino,Arizona,4005.0,353,35,11.0,12.428571428571429
2020-04-23,Coconino,Arizona,4005.0,372,35,19.0,10.428571428571429
2020-04-24,Coconino,Arizona,4005.0,391,36,19.0,12.428571428571429
2020-04-25,Coconino,Arizona,4005.0,402,40,11.0,12.571428571428571
2020-04-26,Coconino,Arizona,4005.0,420,40,18.0,12.428571428571429
2020-04-27,Coconino,Arizona,4005.0,425,40,5.0,12.571428571428571
2020-04-28,Coconino,Arizona,4005.0,439,42,14.0,13.857142857142858
2020-04-29,Coconino,Arizona,4005.0,453,42,14.0,14.285714285714286
2020-04-30,Coconino,Arizona,4005.0,486,42,33.0,16.285714285714285
2020-05-01,Coconino,Arizona,4005.0,498,44,12.0,15.285714285714286
2020-05-02,Coconino,Arizona,4005.0,512,44,14.0,15.714285714285714
2020-05-03,Coconino,Arizona,4005.0,527,44,15.0,15.285714285714286
2020-05-04,Coconino,Arizona,4005.0,540,44,13.0,16.428571428571427
2020-05-05,Coconino,Arizona,4005.0,561,46,21.0,17.428571428571427
2020-05-06,Coconino,Arizona,4005.0,588,48,27.0,19.285714285714285
2020-05-07,Coconino,Arizona,4005.0,618,49,30.0,18.857142857142858
2020-05-08,Coconino,Arizona,4005.0,659,55,41.0,23.0
2020-05-09,Coconino,Arizona,4005.0,679,55,20.0,23.857142857142858
2020-05-10,Coconino,Arizona,4005.0,699,55,20.0,24.571428571428573
2020-05-11,Coconino,Arizona,4005.0,713,56,14.0,24.714285714285715
2020-05-12,Coconino,Arizona,4005.0,720,58,7.0,22.714285714285715
2020-01-26,Gila,Arizona,,0,0,0.0,
2020-01-27,Gila,Arizona,,0,0,0.0,
2020-01-28,Gila,Arizona,,0,0,0.0,
2020-01-29,Gila,Arizona,,0,0,0.0,
2020-01-30,Gila,Arizona,,0,0,0.0,
2020-01-31,Gila,Arizona,,0,0,0.0,
2020-02-01,Gila,Arizona,,0,0,0.0,0.0
2020-02-02,Gila,Arizona,,0,0,0.0,0.0
2020-02-03,Gila,Arizona,,0,0,0.0,0.0
2020-02-04,Gila,Arizona,,0,0,0.0,0.0
2020-02-05,Gila,Arizona,,0,0,0.0,0.0
2020-02-06,Gila,Arizona,,0,0,0.0,0.0
2020-02-07,Gila,Arizona,,0,0,0.0,0.0
2020-02-08,Gila,Arizona,,0,0,0.0,0.0
2020-02-09,Gila,Arizona,,0,0,0.0,0.0
2020-02-10,Gila,Arizona,,0,0,0.0,0.0
2020-02-11,Gila,Arizona,,0,0,0.0,0.0
2020-02-12,Gila,Arizona,,0,0,0.0,0.0
2020-02-13,Gila,Arizona,,0,0,0.0,0.0
2020-02-14,Gila,Arizona,,0,0,0.0,0.0
2020-02-15,Gila,Arizona,,0,0,0.0,0.0
2020-02-16,Gila,Arizona,,0,0,0.0,0.0
2020-02-17,Gila,Arizona,,0,0,0.0,0.0
2020-02-18,Gila,Arizona,,0,0,0.0,0.0
2020-02-19,Gila,Arizona,,0,0,0.0,0.0
2020-02-20,Gila,Arizona,,0,0,0.0,0.0
2020-02-21,Gila,Arizona,,0,0,0.0,0.0
2020-02-22,Gila,Arizona,,0,0,0.0,0.0
2020-02-23,Gila,Arizona,,0,0,0.0,0.0
2020-02-24,Gila,Arizona,,0,0,0.0,0.0
2020-02-25,Gila,Arizona,,0,0,0.0,0.0
2020-02-26,Gila,Arizona,,0,0,0.0,0.0
2020-02-27,Gila,Arizona,,0,0,0.0,0.0
2020-02-28,Gila,Arizona,,0,0,0.0,0.0
2020-02-29,Gila,Arizona,,0,0,0.0,0.0
2020-03-01,Gila,Arizona,,0,0,0.0,0.0
2020-03-02,Gila,Arizona,,0,0,0.0,0.0
2020-03-03,Gila,Arizona,,0,0,0.0,0.0
2020-03-04,Gila,Arizona,,0,0,0.0,0.0
2020-03-05,Gila,Arizona,,0,0,0.0,0.0
2020-03-06,Gila,Arizona,,0,0,0.0,0.0
2020-03-07,Gila,Arizona,,0,0,0.0,0.0
2020-03-08,Gila,Arizona,,0,0,0.0,0.0
2020-03-09,Gila,Arizona,,0,0,0.0,0.0
2020-03-10,Gila,Arizona,,0,0,0.0,0.0
2020-03-11,Gila,Arizona,,0,0,0.0,0.0
2020-03-12,Gila,Arizona,,0,0,0.0,0.0
2020-03-13,Gila,Arizona,,0,0,0.0,0.0
2020-03-14,Gila,Arizona,,0,0,0.0,0.0
2020-03-15,Gila,Arizona,,0,0,0.0,0.0
2020-03-16,Gila,Arizona,,0,0,0.0,0.0
2020-03-17,Gila,Arizona,,0,0,0.0,0.0
2020-03-18,Gila,Arizona,,0,0,0.0,0.0
2020-03-19,Gila,Arizona,,0,0,0.0,0.0
2020-03-20,Gila,Arizona,,0,0,0.0,0.0
2020-03-21,Gila,Arizona,,0,0,0.0,0.0
2020-03-22,Gila,Arizona,,0,0,0.0,0.0
2020-03-23,Gila,Arizona,,0,0,0.0,0.0
2020-03-24,Gila,Arizona,,0,0,0.0,0.0
2020-03-25,Gila,Arizona,,0,0,0.0,0.0
2020-03-26,Gila,Arizona,,0,0,0.0,0.0
2020-03-27,Gila,Arizona,,0,0,0.0,0.0
2020-03-28,Gila,Arizona,4007.0,1,0,1.0,0.14285714285714285
2020-03-29,Gila,Arizona,4007.0,1,0,0.0,0.14285714285714285
2020-03-30,Gila,Arizona,4007.0,1,0,0.0,0.14285714285714285
2020-03-31,Gila,Arizona,4007.0,1,0,0.0,0.14285714285714285
2020-04-01,Gila,Arizona,4007.0,1,0,0.0,0.14285714285714285
2020-04-02,Gila,Arizona,4007.0,2,0,1.0,0.2857142857142857
2020-04-03,Gila,Arizona,4007.0,2,0,0.0,0.2857142857142857
2020-04-04,Gila,Arizona,4007.0,3,0,1.0,0.2857142857142857
2020-04-05,Gila,Arizona,4007.0,3,0,0.0,0.2857142857142857
2020-04-06,Gila,Arizona,4007.0,3,0,0.0,0.2857142857142857
2020-04-07,Gila,Arizona,4007.0,3,0,0.0,0.2857142857142857
2020-04-08,Gila,Arizona,4007.0,3,0,0.0,0.2857142857142857
2020-04-09,Gila,Arizona,4007.0,3,0,0.0,0.14285714285714285
2020-04-10,Gila,Arizona,4007.0,3,0,0.0,0.14285714285714285
2020-04-11,Gila,Arizona,4007.0,3,0,0.0,0.0
2020-04-12,Gila,Arizona,4007.0,3,0,0.0,0.0
2020-04-13,Gila,Arizona,4007.0,3,0,0.0,0.0
2020-04-14,Gila,Arizona,4007.0,3,0,0.0,0.0
2020-04-15,Gila,Arizona,4007.0,3,0,0.0,0.0
2020-04-16,Gila,Arizona,4007.0,5,0,2.0,0.2857142857142857
2020-04-17,Gila,Arizona,4007.0,5,0,0.0,0.2857142857142857
2020-04-18,Gila,Arizona,4007.0,7,0,2.0,0.5714285714285714
2020-04-19,Gila,Arizona,4007.0,7,0,0.0,0.5714285714285714
2020-04-20,Gila,Arizona,4007.0,8,0,1.0,0.7142857142857143
2020-04-21,Gila,Arizona,4007.0,9,0,1.0,0.8571428571428571
2020-04-22,Gila,Arizona,4007.0,10,0,1.0,1.0
2020-04-23,Gila,Arizona,4007.0,12,0,2.0,1.0
2020-04-24,Gila,Arizona,4007.0,11,0,0.0,1.0
2020-04-25,Gila,Arizona,4007.0,11,0,0.0,0.7142857142857143
2020-04-26,Gila,Arizona,4007.0,11,0,0.0,0.7142857142857143
2020-04-27,Gila,Arizona,4007.0,11,0,0.0,0.5714285714285714
2020-04-28,Gila,Arizona,4007.0,11,0,0.0,0.42857142857142855
2020-04-29,Gila,Arizona,4007.0,12,0,1.0,0.42857142857142855
2020-04-30,Gila,Arizona,4007.0,13,0,1.0,0.2857142857142857
2020-05-01,Gila,Arizona,4007.0,13,0,0.0,0.2857142857142857
2020-05-02,Gila,Arizona,4007.0,14,0,1.0,0.42857142857142855
